game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
200710300GSW,2008,10,33,0,55,84,573,717,738,48,138,264,704,857
200710300GSW,2008,10,33,4,55,84,573,717,738,48,138,264,795,857
200710300GSW,2008,10,33,7,738,55,84,573,12,48,138,264,795,857
200710300GSW,2008,10,33,8,12,55,84,573,738,48,138,458,795,857
200710300GSW,2008,10,33,9,12,55,84,573,738,138,458,698,795,857
200710300GSW,2008,10,33,11,12,84,573,988,694,138,458,698,795,857
200710300GSW,2008,10,33,12,12,84,573,694,988,48,370,458,698,795
200710300GSW,2008,10,33,13,12,84,573,694,988,48,264,370,704,795
200710300GSW,2008,10,33,14,12,84,988,694,669,48,129,264,370,795
200710300GSW,2008,10,33,16,12,573,717,738,55,48,129,264,370,795
200710300GSW,2008,10,33,18,12,55,573,717,738,48,129,138,264,857
200710300GSW,2008,10,33,19,12,55,573,738,694,48,129,138,264,857
200710300GSW,2008,10,33,20,55,573,694,738,717,48,129,138,458,857
200710300GSW,2008,10,33,21,738,12,573,717,84,48,129,138,458,857
200710300GSW,2008,10,33,23,12,84,573,717,738,48,129,138,458,858
200710300GSW,2008,10,33,24,12,84,717,738,988,48,129,458,795,858
200710300GSW,2008,10,33,25,573,84,738,717,55,48,138,264,704,857
200710300GSW,2008,10,33,28,738,84,573,717,12,48,138,264,704,857
200710300GSW,2008,10,33,32,12,84,738,717,694,48,138,458,704,857
200710300GSW,2008,10,33,33,12,84,694,717,738,138,458,698,704,857
200710300GSW,2008,10,33,34,12,988,694,717,573,264,698,704,795,857
200710300GSW,2008,10,33,37,12,738,573,717,55,48,138,264,370,795
200710300GSW,2008,10,33,38,12,55,738,573,84,48,138,264,370,795
200710300GSW,2008,10,33,40,12,55,84,738,669,48,138,264,370,795
200710300GSW,2008,10,33,42,55,738,84,669,79,48,138,264,370,795
200710300GSW,2008,10,33,43,55,79,84,669,988,48,138,264,370,795
200710300GSW,2008,10,33,44,79,84,669,988,789,48,138,264,370,795
200710300GSW,2008,10,33,45,79,669,988,789,694,48,138,264,370,795
200710300GSW,2008,10,33,46,79,669,694,789,988,48,138,370,458,795
200711030UTA,2008,33,10,0,48,138,264,704,857,12,55,84,573,717
200711030UTA,2008,33,10,8,138,857,458,704,698,12,55,84,573,717
200711030UTA,2008,33,10,9,138,458,698,704,857,12,55,84,573,694
200711030UTA,2008,33,10,10,138,458,698,704,857,12,55,573,694,738
200711030UTA,2008,33,10,12,458,698,704,857,795,573,694,717,738,789
200711030UTA,2008,33,10,13,795,48,458,698,370,573,694,717,738,789
200711030UTA,2008,33,10,14,48,795,370,698,264,573,694,717,738,789
200711030UTA,2008,33,10,15,48,264,370,698,795,12,669,694,738,789
200711030UTA,2008,33,10,16,48,795,264,370,138,12,669,694,738,789
200711030UTA,2008,33,10,17,48,138,264,370,795,12,55,84,669,717
200711030UTA,2008,33,10,19,48,138,264,370,704,12,55,84,669,717
200711030UTA,2008,33,10,20,48,138,264,370,704,55,84,573,717,789
200711030UTA,2008,33,10,21,48,138,264,370,704,55,84,573,669,789
200711030UTA,2008,33,10,22,48,138,264,370,858,55,84,573,669,738
200711030UTA,2008,33,10,25,48,138,264,857,704,12,55,84,573,717
200711030UTA,2008,33,10,31,48,138,264,704,857,12,55,573,717,738
200711030UTA,2008,33,10,32,138,857,458,704,698,12,55,573,694,738
200711030UTA,2008,33,10,35,458,698,704,857,795,12,55,669,694,738
200711030UTA,2008,33,10,37,458,698,704,795,857,12,669,694,738,789
200711030UTA,2008,33,10,38,795,138,264,698,370,12,669,694,738,789
200711030UTA,2008,33,10,40,704,138,264,370,48,12,55,84,694,738
200711030UTA,2008,33,10,43,48,138,264,704,857,12,55,84,694,738
200711030UTA,2008,33,10,44,48,138,264,704,857,12,55,84,573,738
200711030UTA,2008,33,10,47,48,138,264,704,857,12,55,573,717,738
200711060GSW,2008,10,6,0,12,55,84,573,717,216,300,630,881,1043
200711060GSW,2008,10,6,6,12,55,84,573,717,274,300,630,881,1043
200711060GSW,2008,10,6,7,12,55,84,573,717,211,274,300,630,881
200711060GSW,2008,10,6,8,12,55,84,573,717,211,274,300,881,1043
200711060GSW,2008,10,6,10,12,55,84,573,694,211,274,300,881,1043
200711060GSW,2008,10,6,11,12,55,84,573,694,211,274,400,630,1043
200711060GSW,2008,10,6,12,55,84,573,694,738,211,274,400,630,1043
200711060GSW,2008,10,6,13,84,573,694,738,789,211,274,400,630,1043
200711060GSW,2008,10,6,15,84,573,694,738,789,211,274,302,630,881
200711060GSW,2008,10,6,16,84,573,694,738,789,216,274,300,630,881
200711060GSW,2008,10,6,18,717,573,694,738,12,216,274,300,630,881
200711060GSW,2008,10,6,19,12,84,738,717,55,211,216,300,630,1043
200711060GSW,2008,10,6,22,12,55,84,717,738,216,274,630,881,1043
200711060GSW,2008,10,6,23,55,84,738,717,573,216,274,630,881,1043
200711060GSW,2008,10,6,25,717,55,84,573,12,216,300,630,881,1043
200711060GSW,2008,10,6,28,12,55,84,738,694,216,300,630,881,1043
200711060GSW,2008,10,6,31,55,84,738,694,109,216,274,300,630,881
200711060GSW,2008,10,6,33,738,55,84,694,12,211,216,274,300,1043
200711060GSW,2008,10,6,36,12,55,84,694,738,211,216,274,881,1043
200711060GSW,2008,10,6,37,12,55,84,694,738,211,274,630,881,1043
200711060GSW,2008,10,6,39,12,55,84,694,738,216,274,300,630,1043
200711060GSW,2008,10,6,42,12,55,84,694,738,216,300,630,881,1043
200711060GSW,2008,10,6,43,12,55,84,694,738,211,216,300,630,1043
200711060GSW,2008,10,6,44,12,55,84,738,573,211,216,300,630,1043
200711080GSW,2008,10,7,0,12,55,84,573,738,254,276,286,406,541
200711080GSW,2008,10,7,4,12,55,84,573,738,110,276,286,406,541
200711080GSW,2008,10,7,6,12,55,84,573,738,110,276,286,464,541
200711080GSW,2008,10,7,8,12,55,84,573,738,110,286,464,495,541
200711080GSW,2008,10,7,10,55,84,573,738,694,110,286,464,495,979
200711080GSW,2008,10,7,12,55,84,573,694,738,110,464,495,541,979
200711080GSW,2008,10,7,15,55,84,573,694,738,254,276,286,495,541
200711080GSW,2008,10,7,16,669,55,84,738,12,254,276,286,495,541
200711080GSW,2008,10,7,18,12,84,669,738,694,254,276,286,464,541
200711080GSW,2008,10,7,20,12,84,669,694,738,110,286,464,541,979
200711080GSW,2008,10,7,21,12,84,738,669,573,110,286,464,541,979
200711080GSW,2008,10,7,22,738,84,573,669,55,110,464,495,541,979
200711080GSW,2008,10,7,24,789,84,573,738,12,110,464,495,541,979
200711080GSW,2008,10,7,25,12,738,84,573,55,254,276,286,464,541
200711080GSW,2008,10,7,31,12,55,84,573,738,254,286,464,495,541
200711080GSW,2008,10,7,32,12,55,84,573,738,110,276,286,464,495
200711080GSW,2008,10,7,35,55,84,573,738,694,110,276,286,464,495
200711080GSW,2008,10,7,36,55,84,573,694,738,110,276,286,495,979
200711080GSW,2008,10,7,40,55,84,573,694,738,110,276,464,495,541
200711080GSW,2008,10,7,41,738,55,84,573,12,110,276,464,495,541
200711080GSW,2008,10,7,43,12,55,84,573,738,110,276,286,464,495
200711140GSW,2008,10,9,0,12,55,84,573,694,461,821,834,856,947
