game,season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4
201201040DEN,2012,8,29,7,78,218,601,963,990,176,465,517,677,996
201201040DEN,2012,8,29,9,43,864,218,963,12,250,465,497,517,677
201201040DEN,2012,8,29,11,12,43,864,218,157,250,465,497,517,677
201201040DEN,2012,8,29,12,12,43,157,864,184,250,465,497,517,677
201201040DEN,2012,8,29,13,12,43,157,184,864,250,348,465,497,996
201201040DEN,2012,8,29,15,12,43,157,184,864,176,348,407,497,996
201201040DEN,2012,8,29,17,43,864,157,184,78,176,348,407,497,996
201201040DEN,2012,8,29,18,43,78,157,184,864,250,497,517,677,996
201201040DEN,2012,8,29,20,78,990,864,218,963,250,497,517,677,996
201201040DEN,2012,8,29,21,990,78,218,963,12,250,402,517,677,996
201201040DEN,2012,8,29,24,12,78,218,990,601,250,402,517,677,996
201201040DEN,2012,8,29,25,78,218,601,990,963,176,402,407,517,677
201201040DEN,2012,8,29,30,864,218,601,963,43,176,402,407,517,677
201201040DEN,2012,8,29,32,864,43,218,601,12,250,402,465,517,677
201201040DEN,2012,8,29,34,12,43,990,864,157,250,402,465,497,996
201201040DEN,2012,8,29,37,12,43,157,864,990,250,402,465,497,677
201201040DEN,2012,8,29,39,157,579,990,864,184,176,402,465,497,677
201201040DEN,2012,8,29,41,157,184,864,579,252,176,402,407,497,677
201201040DEN,2012,8,29,43,184,252,579,864,601,176,402,407,497,977
201201040DEN,2012,8,29,44,184,252,579,601,864,250,402,407,497,977
201201060NOH,2012,20,8,0,16,165,326,453,669,78,218,751,963,990
201201060NOH,2012,20,8,7,669,165,326,453,135,12,43,78,218,751
201201060NOH,2012,20,8,9,135,165,453,669,463,12,43,157,218,864
201201060NOH,2012,20,8,10,135,165,669,463,380,12,43,157,218,864
201201060NOH,2012,20,8,12,135,380,669,463,453,12,43,157,864,990
201201060NOH,2012,20,8,15,984,380,453,463,326,12,43,751,864,990
201201060NOH,2012,20,8,16,326,380,453,463,984,78,218,751,864,990
201201060NOH,2012,20,8,18,326,380,453,463,669,78,218,751,864,990
201201060NOH,2012,20,8,19,165,669,380,463,16,78,218,751,864,990
201201060NOH,2012,20,8,21,16,165,669,463,453,12,43,78,218,990
201201060NOH,2012,20,8,23,16,165,453,463,669,12,43,78,218,601
201201060NOH,2012,20,8,25,16,165,669,453,326,78,218,751,963,990
201201060NOH,2012,20,8,32,463,326,135,453,380,12,43,78,218,751
201201060NOH,2012,20,8,35,135,669,380,463,165,12,43,78,218,601
201201060NOH,2012,20,8,37,669,135,165,380,16,12,43,218,601,864
201201060NOH,2012,20,8,38,16,135,165,669,453,12,43,601,864,990
201201060NOH,2012,20,8,39,135,669,326,453,380,12,43,601,864,990
201201060NOH,2012,20,8,42,135,326,380,453,669,43,218,601,864,990
201201060NOH,2012,20,8,43,135,326,380,453,669,43,78,218,601,990
201201060NOH,2012,20,8,46,135,326,380,453,984,43,78,218,601,990
201201070SAS,2012,30,8,0,248,358,835,958,969,78,218,601,963,990
201201070SAS,2012,30,8,6,969,248,835,958,221,78,218,601,963,990
201201070SAS,2012,30,8,8,221,248,835,958,969,12,43,78,864,963
201201070SAS,2012,30,8,9,221,940,568,957,695,12,43,78,157,864
201201070SAS,2012,30,8,12,221,568,695,940,957,12,43,157,218,864
201201070SAS,2012,30,8,14,221,568,695,940,957,12,43,218,864,990
201201070SAS,2012,30,8,16,221,835,957,940,248,12,78,218,864,990
201201070SAS,2012,30,8,19,248,568,940,835,358,78,184,218,864,990
201201070SAS,2012,30,8,21,248,358,568,835,969,78,184,218,864,990
201201070SAS,2012,30,8,22,969,248,358,835,221,78,184,218,864,990
201201070SAS,2012,30,8,25,248,358,835,969,958,43,78,218,963,990
201201070SAS,2012,30,8,30,969,248,835,958,221,43,78,218,963,990
201201070SAS,2012,30,8,33,221,940,958,568,957,12,43,218,864,963
201201070SAS,2012,30,8,34,221,957,568,940,431,12,43,218,864,963
201201070SAS,2012,30,8,35,221,431,568,940,957,12,43,184,218,864
201201070SAS,2012,30,8,36,221,431,568,940,957,12,43,78,184,864
201201070SAS,2012,30,8,37,221,431,568,957,969,12,78,184,864,990
201201070SAS,2012,30,8,38,221,568,969,957,835,12,78,184,864,990
201201070SAS,2012,30,8,40,221,568,835,957,969,12,78,218,864,990
201201070SAS,2012,30,8,41,221,958,835,969,358,12,78,218,864,990
201201070SAS,2012,30,8,43,221,940,835,969,248,12,78,218,864,990
201201070SAS,2012,30,8,44,221,248,835,940,969,12,43,78,218,990
201201090DEN,2012,8,20,0,78,218,751,963,990,16,165,326,453,669
201201090DEN,2012,8,20,5,78,218,751,963,990,16,135,165,453,669
201201090DEN,2012,8,20,7,990,78,218,751,12,16,135,165,380,669
201201090DEN,2012,8,20,10,12,864,218,990,157,135,165,201,380,669
201201090DEN,2012,8,20,11,12,864,157,218,43,135,165,201,380,669
201201090DEN,2012,8,20,13,12,43,157,218,864,16,135,201,326,380
201201090DEN,2012,8,20,14,12,43,751,864,184,16,135,201,326,380
201201090DEN,2012,8,20,15,12,43,184,751,864,16,135,326,380,453
201201090DEN,2012,8,20,17,43,184,864,751,218,16,135,326,453,669
201201090DEN,2012,8,20,18,43,990,218,751,78,16,135,326,453,669
201201090DEN,2012,8,20,20,43,78,218,751,990,135,136,201,382,453
201201090DEN,2012,8,20,22,43,78,218,990,963,135,136,201,382,453
201201090DEN,2012,8,20,23,43,78,218,963,990,16,135,136,382,453
201201090DEN,2012,8,20,25,43,78,218,963,751,16,165,326,453,669
201201090DEN,2012,8,20,27,43,78,218,751,990,16,165,326,453,669
201201090DEN,2012,8,20,31,78,218,751,990,864,16,135,326,453,669
201201090DEN,2012,8,20,33,990,218,12,864,601,135,136,201,326,453
201201090DEN,2012,8,20,36,12,218,601,864,990,135,136,165,201,380
201201090DEN,2012,8,20,37,12,990,601,864,78,135,136,165,201,380
201201090DEN,2012,8,20,39,12,864,78,601,43,135,165,201,453,669
201201090DEN,2012,8,20,42,43,78,990,864,751,135,165,201,453,669
201201090DEN,2012,8,20,43,78,990,751,864,218,135,165,201,453,669
201201090DEN,2012,8,20,45,78,218,751,864,990,135,201,326,453,669
201201090DEN,2012,8,20,46,78,990,218,751,184,135,136,201,326,453
201201110DEN,2012,8,19,0,43,78,218,751,963,63,264,513,604,665
201201110DEN,2012,8,19,7,43,78,218,751,963,63,264,704,910,912
201201110DEN,2012,8,19,8,751,43,78,218,12,63,264,704,910,912
201201110DEN,2012,8,19,9,12,43,218,751,864,63,264,704,910,912
201201110DEN,2012,8,19,10,12,43,864,218,157,63,529,604,665,912
201201110DEN,2012,8,19,11,12,157,218,864,552,63,529,604,665,912
201201110DEN,2012,8,19,14,12,157,218,552,864,63,264,513,529,604
201201110DEN,2012,8,19,15,12,157,864,552,184,63,264,529,604,704
201201110DEN,2012,8,19,17,12,864,157,184,43,63,264,529,604,912
201201110DEN,2012,8,19,18,12,43,184,864,751,63,264,604,665,912
201201110DEN,2012,8,19,19,43,864,184,751,78,63,264,665,910,912
201201110DEN,2012,8,19,20,43,78,184,751,218,63,264,665,910,912
201201110DEN,2012,8,19,22,43,78,184,218,751,264,513,665,910,939
201201110DEN,2012,8,19,25,43,78,218,751,963,63,264,604,665,704
201201110DEN,2012,8,19,31,157,43,78,218,12,63,264,604,665,704
201201110DEN,2012,8,19,32,12,43,78,157,218,63,264,604,910,939
201201110DEN,2012,8,19,33,12,43,78,157,218,63,264,910,912,939
201201110DEN,2012,8,19,34,12,43,157,218,864,63,529,910,912,939
201201110DEN,2012,8,19,35,12,157,864,218,184,529,665,910,912,939
201201110DEN,2012,8,19,37,12,157,184,218,864,264,529,604,665,910
201201110DEN,2012,8,19,38,12,864,157,184,43,264,529,604,665,910
201201110DEN,2012,8,19,40,12,43,864,157,78,264,529,604,665,910
201201110DEN,2012,8,19,41,12,43,78,157,864,63,529,604,665,910
201201110DEN,2012,8,19,43,12,43,78,864,751,63,529,604,665,910
201201110DEN,2012,8,19,44,12,43,78,751,864,63,264,529,604,910
201201110DEN,2012,8,19,46,12,43,78,751,864,63,529,604,910,939
201201130DEN,2012,8,16,0,78,218,751,963,990,159,306,507,630,681
201201130DEN,2012,8,16,6,218,751,990,963,864,159,306,507,630,681
201201130DEN,2012,8,16,9,43,963,218,864,12,279,630,681,901,1001
201201130DEN,2012,8,16,11,12,43,218,864,963,279,630,765,901,1001
201201130DEN,2012,8,16,12,12,43,218,864,751,279,630,765,901,1001
201201130DEN,2012,8,16,13,12,43,864,751,184,159,306,765,901,1001
201201130DEN,2012,8,16,15,43,184,751,864,990,159,306,765,901,1001
201201130DEN,2012,8,16,17,43,218,990,751,78,159,306,765,901,1001
201201130DEN,2012,8,16,19,78,218,751,990,963,159,279,630,681,948
201201130DEN,2012,8,16,23,864,43,218,963,184,279,630,681,948,1001
201201130DEN,2012,8,16,24,43,184,218,864,963,159,306,630,681,1001
201201130DEN,2012,8,16,25,43,184,218,864,963,159,279,306,630,681
201201130DEN,2012,8,16,26,751,218,990,963,78,159,279,306,630,681
201201130DEN,2012,8,16,30,990,78,218,963,12,159,306,630,681,1001
201201130DEN,2012,8,16,32,12,78,218,963,990,159,630,681,901,1001
201201130DEN,2012,8,16,33,12,751,78,864,43,279,630,765,901,1001
201201130DEN,2012,8,16,36,12,43,864,751,184,159,630,765,901,1001
201201130DEN,2012,8,16,37,12,43,184,751,864,159,306,765,901,1001
201201130DEN,2012,8,16,39,12,43,184,751,864,159,306,630,765,1001
201201130DEN,2012,8,16,40,12,43,184,751,864,159,306,630,681,1001
201201130DEN,2012,8,16,41,12,43,751,864,990,159,306,630,901,1001
201201130DEN,2012,8,16,42,43,990,751,864,218,159,630,681,901,1001
201201130DEN,2012,8,16,44,43,218,751,864,990,159,630,681,765,901
201201130DEN,2012,8,16,46,43,218,751,864,990,436,681,718,765,948
201201150DEN,2012,8,33,0,78,218,751,963,990,14,276,371,795,813
201201150DEN,2012,8,33,8,990,78,218,751,12,14,129,276,795,813
201201150DEN,2012,8,33,9,12,963,990,864,43,20,129,268,311,795
201201150DEN,2012,8,33,12,12,43,990,864,157,20,129,268,311,327
201201150DEN,2012,8,33,13,12,43,157,864,184,20,129,268,311,327
201201150DEN,2012,8,33,15,12,43,157,184,864,20,268,311,327,371
201201150DEN,2012,8,33,18,43,184,751,864,218,14,20,311,371,795
201201150DEN,2012,8,33,20,43,990,218,751,78,14,276,371,795,813
201201150DEN,2012,8,33,21,78,218,751,990,963,14,276,371,795,813
201201150DEN,2012,8,33,23,78,218,751,963,990,14,276,327,371,813
201201150DEN,2012,8,33,26,78,218,751,963,990,14,276,371,795,813
201201150DEN,2012,8,33,28,78,990,751,963,184,14,276,371,795,813
201201150DEN,2012,8,33,31,43,990,184,751,12,14,311,371,795,813
201201150DEN,2012,8,33,32,12,43,184,751,990,311,327,371,795,813
201201150DEN,2012,8,33,33,12,43,184,751,990,14,20,129,311,481
201201150DEN,2012,8,33,34,12,43,157,184,78,14,20,129,311,481
201201150DEN,2012,8,33,35,12,43,78,184,601,14,20,129,311,481
201201150DEN,2012,8,33,37,12,43,751,990,218,14,20,129,311,481
201201150DEN,2012,8,33,39,12,43,218,751,990,14,20,129,311,795
201201150DEN,2012,8,33,40,12,990,218,751,78,14,20,129,311,795
201201150DEN,2012,8,33,42,12,78,218,751,990,14,311,371,795,813
201201150DEN,2012,8,33,44,12,78,218,751,990,14,276,371,795,813
201201150DEN,2012,8,33,46,78,990,218,751,184,14,276,371,795,813
201201200WAS,2012,34,8,0,36,171,414,518,757,78,218,601,963,990
201201200WAS,2012,34,8,9,36,171,414,757,913,12,43,218,864,963
201201200WAS,2012,34,8,10,414,757,981,913,820,12,43,218,864,963
201201200WAS,2012,34,8,11,414,757,820,913,981,12,43,157,218,864
201201200WAS,2012,34,8,13,981,445,518,820,528,12,43,157,218,864
201201200WAS,2012,34,8,14,445,518,528,820,981,12,43,157,864,990
201201200WAS,2012,34,8,16,820,445,518,528,36,12,43,157,864,990
201201200WAS,2012,34,8,17,36,820,518,528,414,12,78,157,864,990
201201200WAS,2012,34,8,21,414,518,528,820,757,12,78,218,963,990
201201200WAS,2012,34,8,23,414,518,528,757,820,43,78,218,963,990
201201200WAS,2012,34,8,24,414,518,528,757,820,43,78,218,601,990
201201200WAS,2012,34,8,25,757,36,414,518,171,78,218,601,963,990
201201200WAS,2012,34,8,30,36,171,414,518,757,12,78,218,963,990
201201200WAS,2012,34,8,32,414,518,757,981,820,12,78,218,963,990
201201200WAS,2012,34,8,33,414,518,757,820,981,12,43,157,218,990
201201200WAS,2012,34,8,36,414,518,981,820,528,12,43,157,184,990
201201200WAS,2012,34,8,37,913,528,36,820,757,12,43,78,157,184
201201200WAS,2012,34,8,40,913,528,757,820,414,12,43,78,157,184
201201200WAS,2012,34,8,42,414,528,757,820,913,43,78,157,218,990
201201200WAS,2012,34,8,43,414,820,528,757,518,43,78,157,218,990
201201200WAS,2012,34,8,44,820,518,528,757,36,43,78,157,218,990
201201200WAS,2012,34,8,45,36,518,528,757,820,12,43,157,218,990
201201200WAS,2012,34,8,47,518,528,757,820,981,12,43,78,218,990
201201210NYK,2012,23,8,0,33,140,398,621,1000,43,218,751,963,990
201201210NYK,2012,23,8,8,140,1000,621,449,965,12,43,184,218,963
201201210NYK,2012,23,8,10,140,449,965,621,540,12,43,184,218,751
201201210NYK,2012,23,8,11,140,965,449,540,392,12,43,184,218,751
201201210NYK,2012,23,8,13,398,392,965,540,33,12,184,218,751,990
201201210NYK,2012,23,8,15,33,392,398,540,965,12,43,184,751,990
201201210NYK,2012,23,8,17,33,392,398,540,965,12,43,218,751,990
201201210NYK,2012,23,8,18,33,392,398,540,965,12,43,218,963,990
201201210NYK,2012,23,8,20,621,398,1000,449,140,12,43,218,963,990
201201210NYK,2012,23,8,21,140,398,449,621,1000,184,218,751,963,990
201201210NYK,2012,23,8,22,965,140,621,1000,33,184,218,751,963,990
201201210NYK,2012,23,8,25,33,140,1000,621,398,43,218,751,963,990
201201210NYK,2012,23,8,30,33,140,398,621,1000,12,184,218,751,990
201201210NYK,2012,23,8,31,965,1000,621,449,392,12,184,218,751,990
201201210NYK,2012,23,8,33,398,965,449,621,33,12,43,184,963,990
201201210NYK,2012,23,8,37,33,540,398,965,140,12,43,184,963,990
201201210NYK,2012,23,8,38,33,140,398,540,965,12,43,184,218,963
201201210NYK,2012,23,8,40,140,398,540,1000,621,12,43,184,218,963
201201210NYK,2012,23,8,42,140,398,540,621,1000,12,43,218,751,990
201201210NYK,2012,23,8,44,1000,140,398,621,33,12,43,218,751,990
201201250SAC,2012,29,8,0,250,465,497,517,996,43,218,601,751,990
201201250SAC,2012,29,8,8,250,465,497,517,996,12,43,218,751,990
201201250SAC,2012,29,8,9,250,996,497,517,407,12,184,218,751,990
201201250SAC,2012,29,8,10,250,996,407,497,348,12,157,184,218,990
201201250SAC,2012,29,8,13,996,348,407,497,292,12,43,157,184,218
201201250SAC,2012,29,8,15,292,348,996,407,402,12,43,157,184,990
201201250SAC,2012,29,8,17,977,402,996,517,250,12,43,157,184,990
201201250SAC,2012,29,8,18,250,402,517,977,996,12,43,184,218,751
201201250SAC,2012,29,8,20,250,402,977,517,497,12,43,184,218,751
201201250SAC,2012,29,8,21,250,402,497,517,977,43,218,552,601,751
201201250SAC,2012,29,8,23,402,996,407,497,465,43,218,552,601,751
201201250SAC,2012,29,8,24,402,407,465,497,996,43,218,552,579,751
201201250SAC,2012,29,8,25,517,465,497,996,250,43,184,218,601,751
201201250SAC,2012,29,8,29,250,517,407,348,402,43,184,218,601,751
201201250SAC,2012,29,8,32,250,348,402,407,517,12,43,218,552,751
201201250SAC,2012,29,8,35,497,402,292,996,465,12,43,157,218,552
201201250SAC,2012,29,8,37,292,402,465,497,996,12,157,184,218,552
201201250SAC,2012,29,8,38,996,402,465,497,250,12,157,184,218,552
201201250SAC,2012,29,8,39,250,402,465,497,996,12,157,184,552,579
201201250SAC,2012,29,8,42,250,402,465,497,996,157,184,552,579,601
201201250SAC,2012,29,8,45,993,402,465,497,292,184,530,552,579,601
201201270DEN,2012,8,32,0,43,78,218,751,963,3,249,435,535,634
201201270DEN,2012,8,32,7,43,78,218,751,963,3,249,312,435,535
201201270DEN,2012,8,32,10,157,43,864,218,12,34,312,435,496,631
201201270DEN,2012,8,32,11,12,43,157,864,184,34,312,496,631,823
201201270DEN,2012,8,32,14,12,864,157,184,78,34,435,496,631,823
201201270DEN,2012,8,32,19,78,184,751,864,218,34,249,435,535,631
201201270DEN,2012,8,32,20,751,78,184,218,43,34,249,356,535,634
201201270DEN,2012,8,32,22,43,184,218,751,864,3,249,356,535,634
201201270DEN,2012,8,32,23,43,218,751,864,963,3,249,356,535,634
201201270DEN,2012,8,32,25,43,963,218,751,78,3,249,312,435,535
201201270DEN,2012,8,32,29,43,218,751,963,864,34,249,312,435,535
201201270DEN,2012,8,32,31,864,43,218,751,12,249,312,425,435,535
201201270DEN,2012,8,32,32,12,43,218,751,864,249,425,435,535,634
201201270DEN,2012,8,32,33,12,43,864,751,184,249,425,535,631,634
201201270DEN,2012,8,32,35,12,43,184,864,601,249,425,496,631,634
201201270DEN,2012,8,32,36,12,43,184,601,864,425,496,631,634,823
201201270DEN,2012,8,32,37,12,184,864,601,218,425,496,631,634,823
201201270DEN,2012,8,32,40,12,751,218,864,43,425,496,631,634,823
201201270DEN,2012,8,32,42,12,43,218,751,864,249,425,435,535,823
201201270DEN,2012,8,32,45,12,43,218,751,864,249,312,535,634,823
201201270DEN,2012,8,32,46,12,43,218,751,864,249,312,535,631,634
201201290DEN,2012,8,13,0,43,78,218,751,963,96,141,155,168,246
201201290DEN,2012,8,13,9,864,43,218,963,12,155,168,246,829,871
201201290DEN,2012,8,13,10,12,43,963,864,184,155,168,246,829,871
201201290DEN,2012,8,13,12,12,43,184,864,963,155,246,737,829,871
201201290DEN,2012,8,13,13,12,184,751,864,552,96,141,737,817,918
201201290DEN,2012,8,13,20,78,218,864,751,43,96,155,168,246,737
201201290DEN,2012,8,13,23,43,78,218,751,963,96,155,168,246,737
201201290DEN,2012,8,13,24,43,78,218,751,963,96,155,168,737,829
201201290DEN,2012,8,13,25,43,78,218,751,963,96,141,155,168,246
201201290DEN,2012,8,13,31,963,43,78,218,12,96,141,155,168,246
201201290DEN,2012,8,13,33,12,43,218,963,864,96,141,155,168,246
201201290DEN,2012,8,13,35,12,43,218,864,751,141,155,246,737,829
201201290DEN,2012,8,13,36,12,552,864,751,184,141,155,246,737,829
201201290DEN,2012,8,13,37,12,184,552,751,864,168,246,737,817,829
201201290DEN,2012,8,13,38,12,184,552,751,864,96,168,737,817,829
201201290DEN,2012,8,13,40,12,218,184,864,43,96,168,737,817,829
201201290DEN,2012,8,13,41,12,43,184,218,864,96,155,168,737,817
201201290DEN,2012,8,13,42,43,184,218,864,751,96,155,168,737,817
201201290DEN,2012,8,13,44,43,184,218,751,864,96,155,168,246,737
201201290DEN,2012,8,13,46,864,43,218,751,12,96,155,168,246,737
201202030DEN,2012,8,14,0,78,218,751,963,990,51,263,600,706,792
201202030DEN,2012,8,14,5,990,78,218,751,12,51,263,600,706,792
201202030DEN,2012,8,14,8,12,990,78,751,43,52,600,706,792,989
201202030DEN,2012,8,14,11,12,43,864,990,601,51,52,459,694,989
201202030DEN,2012,8,14,12,12,43,864,601,184,51,52,459,694,989
201202030DEN,2012,8,14,18,43,990,601,864,218,52,600,706,792,989
201202030DEN,2012,8,14,20,78,751,218,990,12,263,600,706,792,989
201202030DEN,2012,8,14,21,12,78,218,751,990,51,263,600,706,792
201202030DEN,2012,8,14,24,12,78,218,990,963,51,263,600,706,792
201202030DEN,2012,8,14,25,78,218,990,963,751,51,263,600,706,792
201202030DEN,2012,8,14,27,990,78,218,751,12,51,263,600,706,792
201202030DEN,2012,8,14,28,12,78,990,751,184,51,263,600,706,792
201202030DEN,2012,8,14,31,12,990,184,751,43,263,600,706,792,989
201202030DEN,2012,8,14,32,12,43,990,751,218,263,600,706,792,989
201202030DEN,2012,8,14,33,12,43,218,864,601,263,600,706,792,989
201202030DEN,2012,8,14,34,12,43,218,601,864,52,600,706,792,989
201202030DEN,2012,8,14,35,12,43,218,601,864,52,600,694,792,989
201202030DEN,2012,8,14,37,12,43,218,601,864,51,52,459,694,989
201202030DEN,2012,8,14,40,43,218,990,864,751,51,52,600,694,989
201202030DEN,2012,8,14,43,990,43,751,864,12,51,263,600,706,792
201202030DEN,2012,8,14,45,12,43,990,751,78,51,263,600,706,792
201202040POR,2012,28,8,0,363,616,671,827,1022,78,218,601,751,990
201202040POR,2012,28,8,9,363,616,671,827,758,12,43,218,601,990
201202040POR,2012,28,8,10,363,827,616,758,427,12,43,218,601,864
201202040POR,2012,28,8,11,363,427,616,758,827,12,43,184,601,864
201202040POR,2012,28,8,13,363,427,1022,758,606,12,43,184,601,864
201202040POR,2012,28,8,15,427,606,1022,758,616,12,43,184,218,864
